mean_rating,low_score_proportion,variance_rating,rating_std,review_count,confidence_interval,recent_trend,low_score_trend,variance_trend,stay_type_variation,room_type_variation,guest_origin_variation,origin_count,max_origin_diff,main_origin_ratio,time_variation,performance_deviation,stability_index,risk_score,combined_name,normalized_risk_score,mean_rating_label,low_score_proportion_label,variance_rating_label,confidence_interval_label,recent_trend_label,stay_type_variation_label,room_type_variation_label,time_variation_label,performance_deviation_label,normalized_risk_score_label,guest_origin_variation_label,stability_index_label,max_origin_diff_label
8.761467889908257,0.05504587155963303,2.0903056694711033,1.4457889436121385,218,0.3859967459166995,-0.0038226299694189628,0.0,0.0054044078877991545,0.20035635690710313,0.3309161027177965,0.7504337160111912,38,2.5,0.14220183486238533,0.3666403620057042,0.17304869745804213,0.6725414125890454,-20.354805753980575,Numa Strauss - sunrise-apartments,11.49,Medium,Low,Low,Medium,Medium,Low,Medium,Medium,Medium,Low,Low,Low,Low
8.76842105263158,0.09473684210526316,2.6266517357222834,1.6206948311518377,95,0.6603048070010509,0.00035087719298245487,0.0007017543859649131,-0.10654567453115543,0.3644606401045303,1.0424170846753493,1.4292670157763148,27,5.5,0.23157894736842105,0.3852124571737162,0.17693283095538723,0.4640546419645175,-7.196475181436068,Numa Molina - sevilla-luxury-rentals-catedral-sevilla,28.4,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium
9.100719424460431,0.050359712230215826,2.1492023772286517,1.4660158175233484,139,0.4917389346550465,-0.005755395683453243,0.0,0.005656164723393697,0.9164157933712141,0.5561317802448773,0.9944394944117676,36,4.0,0.17985611510791366,0.5163086111056132,0.3625593276292633,0.6824339801012291,-16.798102688953875,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,16.06,Low,Low,Low,Medium,High,High,Medium,Medium,Low,Low,Low,Low,Low
8.01171875,0.12890625,3.19594056372549,1.7877193749930356,256,0.4400718326372477,-0.004166666666666666,0.0007812500000000002,0.01607848419540228,0.14861366693493303,0.5290973967358359,1.1554192824506426,39,5.0,0.3828125,0.21610541996367896,-0.24577160990446817,0.45393679679076054,-2.3585714386201717,Numa Sketch - sketch-rooms-amp-apartments,34.61,High,Medium,Medium,Medium,Medium,Low,Medium,Low,High,Medium,Medium,Medium,Medium
8.00709219858156,0.16312056737588654,4.00709219858156,2.001772264415101,141,0.6665819920349092,0.008983451536643032,0.0007092198581560283,0.0033912121953207147,0.5326619450498747,0.6583300121604231,1.9004456175418927,29,9.0,0.5673758865248227,0.7186078183661634,-0.2483560659364371,0.3090693200215894,12.601706495227594,Numa Bona - auerberg-galerie,53.84,High,High,High,Medium,Low,High,Medium,High,High,High,High,High,Medium
8.435185185185185,0.08796296296296297,3.2888027562446163,1.813505653766929,216,0.4864314935286451,-0.0013888888888888922,0.00015432098765432112,0.010584291187739427,0.3506348568757985,0.9942728284989679,1.5562896533492458,37,7.0,0.2638888888888889,0.11990183919587019,-0.009217363822014536,0.427449136648153,-1.8177203204052028,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,35.31,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,Medium,Medium
8.152509652509652,0.138996138996139,3.970893109190982,1.9927099912408182,518,0.34401327011275296,-0.0027027027027027033,6.435006435006444e-05,-0.004480095859406189,0.26167400691889875,0.48591760577893195,1.6727769148346314,65,9.0,0.1583011583011583,0.7231887765158739,-0.16712385170876953,0.3279537908229614,5.601247122805514,Numa Lief - numa-l-lief,44.84,Medium,High,High,Low,Medium,Medium,Medium,High,Medium,High,High,High,Medium
8.546875,0.125,3.902529761904762,1.9754821593486391,64,0.9869215225131995,-0.01927083333333332,0.0010416666666666669,0.0007363505747126006,0.7975317369873525,0.2587914614138515,1.005928098757203,17,3.166666666666667,0.25,0.9882805632763457,0.053174121649681515,0.3071370343222894,3.5963994151945897,Numa Brio - hcristina,42.27,Medium,Medium,High,High,High,High,Low,High,Medium,High,Low,High,Low
8.745967741935484,0.04838709677419355,1.7044371163641112,1.3055409286437982,248,0.3265697364919333,-0.004973118279569889,0.0002688172043010753,-0.009334445680385618,0.1756383767675187,0.3682626378586962,1.062995729159168,43,4.0,0.16129032258064516,0.21910902538698768,0.16439009901147966,0.7201866533427609,-21.798754006250963,Numa Nørrebro - numa-i-drejervej,9.63,Medium,Low,Low,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Low
8.705882352941176,0.08235294117647059,3.138655462184874,1.771625090752802,85,0.7642613576077295,0.02980392156862745,-0.010980392156862745,0.008505747126436775,0.472367581131879,1.1585889137989163,1.369978405183449,25,5.5,0.2235294117647059,0.689986156237046,0.14199784266104717,0.5946582653042638,-1.949292630885835,Numa Forcola - numa-venice-forcola,35.14,Medium,Medium,Medium,High,Low,High,High,High,Medium,Medium,Medium,Medium,Medium
8.574380165289256,0.10330578512396695,4.3035732656630445,2.0745055472721794,242,0.5253774637570636,-0.005234159779614328,0.00013774104683195588,0.005894366866153714,0.37660042809781497,0.8685330936625199,1.508140737122879,59,9.0,0.10743801652892562,0.638997905204731,0.06853888989991565,0.31095616834904366,4.437148935480534,Numa Champs-Élysées - numa-paris-champs-elysees,43.35,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,High,Medium,High,Medium
8.291666666666666,0.09722222222222222,3.7869718309859155,1.9460143450103125,72,0.9145819038473446,-0.02314814814814814,0.001388888888888889,0.021392081736909305,0.1763834207376397,0.4569286196149093,1.1953286857295573,21,5.0,0.375,0.2845467834221346,-0.08938880629341696,0.2977240659569365,0.7367986483771238,Numa Belfort - belfort-berlin,38.59,Medium,Medium,High,High,High,Low,Medium,Low,Medium,Medium,Medium,High,Medium
8.11111111111111,0.16161616161616163,5.1652566271855616,2.2727200943331236,198,0.6370414162524112,-0.0063973063973064015,0.0001683501683501683,-0.004551259723673478,0.3904582095276122,0.8877609949074585,1.8305098581250636,46,9.0,0.24242424242424243,0.7002240523375816,-0.1902496532735679,0.2169091924627831,17.580330595545067,Numa Rodo - rodo-hotel-fashion-delight,60.24,High,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium
8.042654028436019,0.16113744075829384,3.7267433987813137,1.9304775053808096,211,0.5239763647405562,-0.0037914691943127994,0.0006319115323854659,0.013123059323418862,0.13689427855162634,0.26930555954225643,1.1881877676773929,48,5.0,0.10426540284360189,0.4960354521951202,-0.22849073269732184,0.4304202996414947,0.925787308275744,Numa Portico - numa-i-portico-rooms,38.83,High,High,High,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium
8.180654338549076,0.1379800853485064,3.63825769088927,1.9074217391256896,703,0.28248576765917477,-0.002418207681365575,0.00018966334755808443,0.0035218521606906277,0.21557837195602433,0.44257552850187165,0.9940406743286296,60,4.0,0.24466571834992887,0.31384301446281276,-0.1514018382642524,0.38412710108912396,-2.8678273777662078,Numa Arc - numa-i-arc-rooms-amp-apartments,33.96,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low
8.868571428571428,0.06285714285714286,2.7584893267651887,1.6608700511374117,175,0.4955938207435615,-0.009523809523809521,0.0005714285714285715,0.03481116584564864,0.2142825354836151,0.4749903329893186,1.6824383922968527,49,9.0,0.18857142857142858,0.4093618137744685,0.2328782252225033,0.6320115112077496,-11.733138675496658,Numa Vita - m7-contemporary-apartments-my-extra-home,22.57,Low,Low,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,High,Medium,Medium
9.058823529411764,0.0374331550802139,1.8836179633143584,1.3724496214121515,187,0.39599407552292476,0.04331550802139037,-0.00516934046345811,-0.21017886778535866,0.6767527467512805,0.05797590528269879,0.9996847448751746,53,5.0,0.10160427807486631,0.184508792543615,0.3391556973914785,0.635743916237023,-23.558001854336542,Numa Verso - numa-i-verso-apartments,7.37,Low,Low,Low,Medium,Low,High,Low,Low,Low,Low,Low,Medium,Medium
8.143631436314363,0.12466124661246612,3.5526835159655943,1.8848563648102192,369,0.38589916966023097,-0.0037940379403794047,0.00018066847335140022,0.0008597327352583762,0.24139424294768194,0.6305140600856227,1.024539121290571,42,5.0,0.45799457994579945,0.3211084441624608,-0.17208334687564167,0.4205794772931824,-1.3743810725642347,Numa Boxer - almodovarhotel-berlin-biohotel,35.88,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium
10.0,0.0,0.0,0.0,3,,0.0,0.0,0.0,,0.0,0.0,3,0.0,0.3333333333333333,0.0,0.8649099766726281,0.9858712480171,,Numa Anjos - numa-lisbon-anjos,,Low,Low,Low,High,Medium,High,Low,Low,Low,High,Low,Low,Low
8.959016393442623,0.08196721311475409,2.568554396423249,1.6026710193995677,122,0.5745235492877008,-0.004371584699453551,1.1375235908044637e-19,-0.011456566798567975,0.2696903721890832,0.18643920537717032,0.979803014060563,32,4.666666666666667,0.13114754098360656,0.6573482018699957,0.2834020417504959,0.6308600760267755,-16.634563701039607,Numa Republika - republika-amp-suites,16.27,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,Medium,Medium
7.651515151515151,0.22727272727272727,4.999766899766899,2.2360158540956054,66,1.0993626084858379,0.010606060606060608,0.0035353535353535356,0.017659352142110795,0.48486994274367423,0.6332495404873149,2.1049928615077076,22,9.0,0.5151515151515151,0.8490068485382358,-0.4469863546775887,0.22827595631833253,25.968693249114306,Numa Oben - star-gmbh,71.02,High,High,High,High,Low,High,Medium,High,High,High,High,High,Medium
8.587264150943396,0.07665094339622641,2.7645129313225376,1.6626824505366433,848,0.22413542840673628,0.0007468553459119491,3.930817610062905e-05,-0.0001233463456950793,0.15426382942870798,0.27892886855295773,1.0799939003804375,65,5.5,0.29245283018867924,0.304607755907895,0.07573606365376805,0.5297480677537992,-14.107360638598898,Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,19.51,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium
8.2,0.10943396226415095,2.6303030303030304,1.62182089957647,265,0.3923318547723582,-0.0005031446540880519,0.0007547169811320754,0.009494686618954657,0.47434506123216336,0.17341545065110134,1.3363188924868128,46,5.0,0.18867924528301888,0.2813065950708429,-0.14059508245257066,0.5543718682611742,-7.156996772341328,Numa YAYS Amsterdam Prince Island by Numa - amsterdam-prince-island-by-yays,28.45,Medium,Medium,Medium,Medium,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium
9.186046511627907,0.023255813953488372,1.2151162790697674,1.1023231282476873,129,0.3840763942871348,-0.005167958656330744,3.765291265686093e-19,-0.24360687873117703,0.6239814204130064,0.17786456215091284,0.8590882635499676,39,4.5,0.12403100775193798,0.2045538995590785,0.4102242264222156,0.7509513822750125,-29.117120100627524,Numa Fiore - le-fiorentine-boutique-apartments,0.22,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Medium
8.809348093480935,0.055350553505535055,2.575676052327026,1.6048912898782353,813,0.2209664091367216,0.00930709307093071,-0.001148011480114801,-0.04415885538165731,0.1515194994487819,0.2552485865991755,1.3163887328433759,73,9.0,0.15867158671586715,0.1662822935510525,0.1997952457493044,0.5912423955396211,-17.750179471413198,Numa Vogelweider - numa-salzburg-vogelweider,14.83,Low,Low,Medium,Low,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium
8.203619909502262,0.12669683257918551,3.7083504730563557,1.9257077849602093,221,0.5105849752753961,-0.0012066365007541476,0.0007541478129713424,0.02369584438549953,0.23751345635694776,0.6209425996889889,1.1619630394044531,41,4.0,0.2171945701357466,0.26374833456254204,-0.13857295060918162,0.39769377047803184,-0.20646175231874286,Numa Nook - frederics-serviced-apartment,37.38,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low
8.892561983471074,0.05785123966942149,2.096694214876033,1.447996621154909,121,0.5212604612069605,-0.00661157024793389,0.0002754820936639118,-0.029552579082359642,0.296192472718583,0.3048878436773464,1.0663182439685026,36,5.0,0.19008264462809918,0.42619203605196104,0.2462796831796225,0.6513797165697638,-18.773549114251352,Numa Solea - numa-l-solea-rooms-amp-apartments,13.52,Low,Low,Low,Medium,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium
8.75609756097561,0.09268292682926829,2.479435676709708,1.5746223917846804,205,0.43367232651939247,0.01008130081300813,0.00016260162601626016,-0.01625455564900475,0.2130950933556337,0.15921862785809102,1.3852076170850844,58,5.0,0.0975609756097561,0.18138313637654038,0.17004875695196245,0.5603839596386245,-15.883239463652398,Numa Loreto - loreto-rooms-amp-apartments,17.23,Medium,Medium,Medium,Medium,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium
8.47985347985348,0.06593406593406594,2.1181588019823314,1.455389570521354,273,0.3468268667756753,0.0021978021978021965,0.0002442002442002443,0.007224958949096893,0.1235854643803884,1.4406186892204054,1.4448908625910837,51,9.0,0.27472527472527475,0.2887247873648295,0.01573496743991077,0.6626705526323412,-8.853681135206237,Numa YAYS The Hague Willemspark by Numa - yays-the-hague-willemspark,26.27,Medium,Medium,Low,Low,Medium,Low,High,Low,Medium,Medium,Medium,Low,Medium
7.737288135593221,0.22033898305084745,6.144067796610169,2.478723017323672,118,0.903816670391743,0.0036723163841807928,0.0005649717514124285,-0.07338788233002139,0.9168768739286933,1.0201789087888808,2.2552255524209306,37,9.0,0.11864406779661017,0.6897779479093396,-0.39907237166271997,0.10968025612964195,34.360297833785616,Numa Palazzo Orseolo - palazzo-orseolo,81.8,High,High,High,High,Low,High,High,High,High,High,High,High,Medium
7.726937269372693,0.19557195571955718,5.132567992346589,2.26551715781333,271,0.5418909336323221,0.0028290282902829027,0.0008610086100861011,-0.0014166348560037175,0.4479244041230607,0.3329210324789476,2.1243718765019914,51,9.0,0.35424354243542433,0.3784432498820701,-0.40485450963553565,0.18038821120035886,19.084064495630294,Numa Bloc - numa-l-bloc-apartments,62.17,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium
8.45,0.1,3.3364406779661016,1.8265926414956624,60,0.9437178284956964,0.12166666666666667,-0.014999999999999996,-0.25270114942528743,0.4658568337286475,0.4174517332339235,1.9755023419370317,22,9.0,0.21666666666666667,0.9746678020038615,-0.0009416020185153204,0.26201517423017584,4.902130887388395,Numa Alegre - alvarez-quintero-apartment,43.94,Medium,Medium,Medium,High,Low,Medium,Medium,High,Medium,High,High,High,Medium
8.25,0.07692307692307693,3.406862745098039,1.8457688764030125,52,1.027730673319554,-0.037179487179487186,0.0012820512820512818,-0.02164014146772766,0.40469118780002283,0.22303564279994287,1.5464720902512035,25,7.0,0.09615384615384616,0.7229195435044649,-0.11266438636575918,0.5472278169246835,2.466901807977612,Numa Roca - retrome-barcelona,40.81,Medium,Medium,Medium,High,High,Medium,Low,High,Medium,Medium,Medium,Medium,Medium
8.53968253968254,0.08616780045351474,3.2535353535353537,1.8037559018712466,441,0.3376236144518927,-0.00030234315948601554,0.0001511715797430084,0.0035551385305079798,0.12841919144502412,0.6931042993920681,1.9647343556945756,54,9.0,0.3242630385487528,0.319440676511496,0.04915631318481278,0.48539715292004326,-3.8146442700368155,Numa Drift - gaijin,32.74,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Medium
8.177914110429448,0.11779141104294479,2.9990202137441404,1.7317679445422647,815,0.2381415687280608,0.00212678936605317,-0.0009815950920245397,-0.003813553346026353,0.3180673996932657,0.746564841379049,0.979332509997047,64,5.0,0.2343558282208589,0.4295713746306574,-0.15293256784060932,0.5136065662839395,-4.538551339259733,Numa Potsdamer Platz - precise-tale-berlin,31.81,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium
8.848360655737705,0.020491803278688523,1.34728125210821,1.1607244514130863,244,0.2927390799799028,-0.000546448087431692,0.0001366120218579235,0.008121349161484832,0.14828829872509003,0.1702751063214872,0.8006520557064463,40,3.0,0.20491803278688525,0.1959972536738685,0.22158820614853747,0.7997350078484698,-28.103666114388414,Numa Topp - frogner-house-apartments-skovveien-15,1.53,Low,Low,Low,Low,Medium,Low,Low,Low,Low,Low,Low,Low,Low
9.086206896551724,0.040229885057471264,1.952062985848116,1.3971624765388297,174,0.41811824872134196,0.005555555555555557,0.0001915708812260536,0.009604967631126955,0.29779996254358965,0.7757513196213403,1.1313837020398494,42,5.0,0.3275862068965517,0.32411141764061485,0.35445242749987416,0.728448634489409,-20.62035866448646,Numa Sempione - numa-milan-sempione,11.14,Low,Low,Low,Medium,Low,Medium,High,Medium,Low,Low,Medium,Low,Medium
8.674418604651162,0.06976744186046512,1.9867109634551492,1.4095073477833129,43,0.867564668127006,-0.02403100775193798,0.0007751937984496127,-0.01847099705960974,0.8854654348314108,0.1738258309375614,1.152702537539356,21,4.0,0.16279069767441862,0.8103442938464986,0.12442175483624139,0.6180285933168205,-10.118903903788222,Numa Nora - townhouse-nora-salzburg,24.64,Medium,Medium,Low,High,High,High,Low,High,Medium,Medium,Medium,Medium,Low
8.848484848484848,0.045454545454545456,3.6997668997669,1.9234778136924013,66,0.9456997287171731,0.0030303030303030195,1.0513475611980649e-19,0.0032915360501567415,0.5956036998819094,1.4603631204531007,1.7604304441852918,28,9.0,0.13636363636363635,0.024748737341529263,0.22165758194606983,0.3466875773601979,1.9863904009724764,Numa Rato - numa-i-voga-rooms-amp-apartments,40.2,Low,Low,Medium,High,Medium,High,High,Low,Low,Medium,High,High,Medium
8.124497991967871,0.1686746987951807,4.528792589713694,2.128096001056741,249,0.5312442041511867,0.029451137884872827,-0.003614457831325301,-0.148709781655357,0.15041306780376973,0.5137987595151284,1.8398507034450173,58,9.0,0.18072289156626506,0.8929296139987939,-0.18277155525835737,0.29333352326366996,11.148230596826275,Numa Barberini - capriceroma,51.97,High,High,High,Medium,Low,Low,Medium,High,High,High,High,High,Medium
8.526315789473685,0.11842105263157894,4.385964912280703,2.0942695414584778,76,0.9571221812295256,0.10087719298245613,-0.011842105263157893,-0.397156684815487,0.27799273892360715,5.392867717849403,2.237096843774018,28,9.0,0.2236842105263158,0.7790886264934618,0.041689460429776067,0.14617796671346606,34.43616565319954,Numa Palazzo Moro - palazzo-del-moro-firenze,81.9,Medium,Medium,High,High,Low,Medium,High,High,Medium,High,High,High,Medium
7.1454545454545455,0.32727272727272727,5.721768140116764,2.392021768320005,110,0.9040559464594171,0.013636363636363636,-0.006363636363636363,0.036206896551724134,0.4773411313280957,3.437381556084782,2.086342527661653,43,9.0,0.2818181818181818,0.6704134307175372,-0.7296788544653127,0.14438781880900556,48.52058988577769,Numa Blau - star-apart-hauptbahnhof,100.0,High,High,High,High,Low,High,High,High,High,High,High,High,Medium
8.12621359223301,0.11165048543689321,3.127583681761273,1.7684975775389893,412,0.3425427131699941,0.006148867313915857,-0.0023462783171521034,0.0038053788639660336,0.31890434408379636,1.230396568261921,1.3021971312131384,58,6.0,0.12135922330097088,0.38876567867997275,-0.18181319706611695,0.44755418037622124,1.3132110585116763,Numa Bloomsbury - bedfordcornerhotel,39.33,High,Medium,Medium,Low,Low,Medium,High,Medium,High,Medium,Medium,Medium,Medium
9.366666666666667,0.016666666666666666,1.2531073446327685,1.119422772965053,60,0.57835513210334,0.021666666666666678,0.0005555555555555556,0.03235632183908047,0.21747981434136482,0.09745105266718888,1.5383425101180992,21,7.0,0.16666666666666666,0.34185493299270725,0.5111211595730215,0.8993538199927356,-29.29161806461891,Numa Prestigio - numa-i-prestigio-apartments,0.0,Low,Low,Low,Medium,Low,Medium,Low,Medium,Low,Low,Medium,Low,Medium
8.100346020761245,0.13494809688581316,3.118367935409458,1.765890125520118,289,0.40890435973965467,-0.005882352941176468,0.0003460207612456748,0.004271566638825919,0.5471796883530817,0.7452513825312452,1.5066620293617512,49,9.0,0.1522491349480969,0.39314316907289937,-0.19626318261175105,0.464614941644605,1.8031883543838223,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,39.96,High,High,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Medium,Medium
7.585365853658536,0.21951219512195122,4.548780487804878,2.1327870235456885,41,1.3463812995703917,-0.03252032520325202,0.004878048780487805,0.10611157835716291,0.6163526633314196,0.8018753738744805,1.773771209863958,19,7.0,0.21951219512195122,0.93189930731385,-0.4839382733733699,0.20588895408357008,26.230987174655993,Numa Sonate - townhouse-tessa-by-heymcollections,71.35,High,High,High,High,High,High,High,High,High,High,High,High,Medium
8.789855072463768,0.07246376811594203,2.400772241616418,1.5494425583468456,138,0.5216357139685783,-0.002415458937198072,0.0009661835748792272,0.020031650841246043,0.39606460192910814,0.23418489209920615,1.1298493591598842,34,4.0,0.3333333333333333,0.3149943826123719,0.18890617283241798,0.6257843221876627,-15.956676255173651,Numa Luna - numa-i-luna-apartments,17.14,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Low
8.433526011560694,0.09248554913294797,3.165613657749698,1.779217147441452,173,0.5340113932697719,-0.005587668593448941,0.0,0.0016875955086040773,0.6908923072861232,0.5534556276580543,1.1349903332784357,36,4.0,0.3988439306358382,0.5315910806768362,-0.010144201307232675,0.4963953721753054,-3.017524512156433,Numa YAYS Paris Issy by Numa - yays-paris-issy,33.77,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low
7.619047619047619,0.23809523809523808,3.4476190476190474,1.8567765206451334,21,1.6903890779460484,0.07709750566893422,-0.036281179138321996,-0.2167800453514739,0.04887239466139922,1.3684270505191694,1.001704895871383,8,3.333333333333333,0.2857142857142857,1.143571205496543,-0.46512317031837525,0.4982679166421662,17.3841372700465,Numa YAYS Amsterdam Vondelpark by Numa - amsterdam-vondelpark-by-yays,59.99,High,High,Medium,High,Low,Low,High,High,High,High,Low,Medium,Low
8.706976744186047,0.06976744186046512,2.3389697891762657,1.5293690820649755,215,0.41118210945816003,0.004186046511627909,0.00031007751937984487,0.01037690457097037,0.30833462850899623,0.06424237957402733,1.089315017635187,50,4.0,0.08372093023255814,0.3422160004246495,0.14260918484625854,0.6185853614698852,-17.245592006043776,Numa Hallen - oslo-apartments-dronningensgate-15,15.48,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Low,Medium,Medium,Low
