mean_rating,low_score_proportion,variance_rating,rating_std,review_count,confidence_interval,recent_trend,low_score_trend,variance_trend,stay_type_variation,room_type_variation,guest_origin_variation,origin_count,max_origin_diff,main_origin_ratio,time_variation,performance_deviation,stability_index,risk_score,combined_name,year,month,date
8.725,0.025,1.4865384615384614,1.2192368357043932,40,0.7798617142374269,0.02083333333333335,0.0008333333333333333,0.023850574712643714,0.4532514338034665,0.7224632343586767,0.9156242692038595,17,3.0,0.275,,0.1862095518894717,,,Numa Topp - frogner-house-apartments-skovveien-15,2024,10,2024-10-01
9.25,0.0,0.6388888888888888,0.7993052538854533,28,0.619876443052874,0.008928571428571428,0.0,0.0049603174603174505,0.17700203215713423,0.5457583554465132,0.6870732108513598,14,2.0,0.21428571428571427,,0.3795201029751704,,,Numa Topp - frogner-house-apartments-skovveien-15,2024,11,2024-11-01
8.75609756097561,0.04878048780487805,2.1890243902439024,1.4795351939862404,41,0.9339978606619894,-0.027642276422764216,0.000813008130081302,-0.3906924586487245,0.2668467370932068,0.6737090830406167,0.8378407510875838,17,2.5999999999999996,0.1951219512195122,,0.08686890263865059,0.35030311622304106,,Numa Topp - frogner-house-apartments-skovveien-15,2024,12,2024-12-01
8.32,0.1,3.3648979591836734,1.8343658193456598,50,1.0426419953737698,-0.007333333333333343,0.0006666666666666665,0.06273563218390801,0.5042738668928759,1.9186438441828706,1.7545052873799163,24,6.5,0.28,,-0.03357058410191437,,,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,2024,10,2024-10-01
8.590909090909092,0.07575757575757576,2.4916083916083913,1.5784829399168023,66,0.7760790779272959,0.043939393939393945,-0.015151515151515152,0.0074190177638454305,0.7194082086972795,0.7808790789514275,1.4062504061078038,20,5.0,0.36363636363636365,,-0.00474405395208677,,,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,2024,11,2024-11-01
8.387755102040817,0.09183673469387756,3.8893330528087517,1.9721392072591508,98,0.7907777994298542,-0.004421768707482995,0.0006802721088435376,0.029861599812338706,0.452571428723114,1.0560936159377008,1.5059419414775694,27,7.0,0.1836734693877551,,-0.1328084126773924,0.3308901403099754,,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,2024,12,2024-12-01
8.5,0.0,0.5,0.7071067811865476,2,12.706204736432095,0.25,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,2,1.0,0.5,,0.04768907098737382,,,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,2025,1,2025-01-01
8.285714285714286,0.07142857142857142,3.604395604395605,1.8985245861972937,14,2.1923509212999193,-0.05102040816326525,0.00510204081632653,0.11459968602825736,1.25,1.2322818340454909,2.0025551859380237,11,7.0,0.2857142857142857,,-0.019918291764879664,,,Numa Tullo - numa-i-tullo-rooms,2024,7,2024-07-01
8.606060606060606,0.09090909090909091,2.871212121212121,1.6944651431092117,33,1.2016624281780999,-0.045454545454545456,0.0030303030303030303,0.09143155694879826,0.2966721704537907,1.1908796935225843,1.6913935720950628,19,7.0,0.15151515151515152,,0.12299995906241817,0.4790284606622796,,Numa Tullo - numa-i-tullo-rooms,2024,8,2024-08-01
8.61111111111111,0.0,0.8398692810457514,0.9164438231805326,18,0.911473583056658,0.033950617283950595,0.0,0.04665940450254174,0.7499999999999999,0.2818794396874638,0.9168747682531901,14,3.0,0.16666666666666666,,0.11058540161371191,,,Numa Tullo - numa-i-tullo-rooms,2024,9,2024-09-01
8.882352941176471,0.0,1.6102941176470587,1.2689736473414484,17,1.3048920904945085,0.051903114186851236,0.0,0.06531141868512114,0.5946520924970421,0.7673909622147557,1.2359479520058037,12,3.0,0.17647058823529413,,0.27159980080406304,,,Numa Tullo - numa-i-tullo-rooms,2024,10,2024-10-01
8.3,0.1,3.4842105263157896,1.8666040089734592,20,1.7471951345614727,-0.03499999999999996,0.005,0.07421052631578948,0.8508574106942557,0.9279981441552323,1.6337990851232138,14,5.0,0.2,,-0.17435030252687642,,,Numa Tullo - numa-i-tullo-rooms,2024,11,2024-11-01
8.73913043478261,0.13043478260869565,2.3833992094861656,1.5438261590885696,23,1.3352009874808566,-0.05482041587901699,0.005671077504725897,0.10362605258635504,0.8609951873181605,0.5517946776248788,0.75607891704384,10,2.0,0.30434782608695654,,0.07674980656298844,0.605699002284237,,Numa Tullo - numa-i-tullo-rooms,2024,12,2024-12-01
7.7,0.2,2.2333333333333334,1.4944341180973264,10,2.1381075338510334,0.07000000000000002,0.02,0.22333333333333347,1.7245168405479065,1.1097213530798988,1.2374368670764582,8,3.0,0.2,,-0.33646737241303115,,,Numa Turi - numa-i-turi-apartments-zurich,2024,7,2024-07-01
7.136363636363637,0.22727272727272727,4.8852813852813854,2.2102672655770355,22,1.959955211397034,-0.08471074380165287,0.010330578512396695,-0.34612357339630073,1.5065930209795202,0.7637626158259734,1.6004091738707085,15,6.0,0.18181818181818182,,-0.6903738425377357,0.3254572881839067,,Numa Turi - numa-i-turi-apartments-zurich,2024,8,2024-08-01
7.857142857142857,0.14285714285714285,3.8285714285714283,1.9566735620873064,21,1.7813342541131316,-0.05442176870748301,0.006802721088435374,0.1585034013605442,0.13636363636363621,0.36990711769329965,1.1581320482871724,14,4.0,0.19047619047619047,,-0.30086472531521585,,,Numa Turi - numa-i-turi-apartments-zurich,2024,9,2024-09-01
8.923076923076923,0.0,0.7435897435897436,0.8623164985025763,13,1.0421852896412176,0.07100591715976333,0.0,0.01873767258382642,0.1924500897298756,0.27962349760262034,0.6324555320336759,11,2.0,0.15384615384615385,,0.29369936198972274,,,Numa Turi - numa-i-turi-apartments-zurich,2024,10,2024-10-01
8.952380952380953,0.047619047619047616,1.4476190476190474,1.2031704150364766,21,1.0953532134167787,0.0453514739229025,0.0022675736961451274,-0.02630385487528346,0.6045353281347279,1.5217896114112415,1.2374079566490799,12,4.0,0.23809523809523808,,0.20600180551212313,,,Numa Turi - numa-i-turi-apartments-zurich,2024,11,2024-11-01
8.958333333333334,0.08333333333333333,1.867753623188406,1.3666578295932037,24,1.154177978640753,-0.0017361111111110865,0.003472222222222222,0.056989734299516925,0.8541426128330087,0.6251666444503685,1.25087932034792,16,4.5,0.125,,0.20748114935299455,0.5949287470687712,,Numa Turi - numa-i-turi-apartments-zurich,2024,12,2024-12-01
7.0,0.0,,,1,inf,0.0,0.0,0.0,,,,1,0.0,1.0,,-0.8822478132664191,,,Numa Turi - numa-i-turi-apartments-zurich,2025,1,2025-01-01
9.16,0.08,1.9733333333333334,1.4047538337136984,25,1.1597077667372595,0.0064000000000000055,0.0032,0.05893333333333341,0.14433756729740646,0.8547710856220087,1.8402946240618567,7,5.0,0.72,,0.4525891164221164,,,Numa Vega - urban-vida-granada-i,2024,7,2024-07-01
