Hotel Name,stay_type,rating_volatility,trend,baseline_gap,review_count,avg_rating,norm_volatility,norm_trend,norm_baseline_gap,norm_avg_rating,composite_risk_score,low_rating_probability,confidence_score,low_rating_risk_description,multi_factor_cluster
numa-l-solea-rooms-amp-apartments,Family,1.4090872616342982,-0.0009770759424543205,0.42891141064328053,67,8.880597014925373,0.35695026489492765,0.3760926754695936,0.31982942430703637,0.31982942430703637,0.34970069386156544,34.970069386156545,0.8701298701298701,Low Risk,2.0
numa-l-solea-rooms-amp-apartments,Group,1.4304881321759704,-0.0040583217484177255,0.29831439571790774,28,8.75,0.36237153766973934,0.39591931165451555,0.35714285714285715,0.35714285714285715,0.37060583168076344,37.06058316807634,0.7368421052631579,Low Risk,2.0
numa-l-solea-rooms-amp-apartments,Solo traveller,0.7867957924694431,0.009490473441108543,0.9768858242893366,7,9.428571428571429,0.19931126636859112,0.30873800581813565,0.1632653061224489,0.1632653061224489,0.21952320211730472,21.952320211730473,0.4117647058823529,Very Low Risk,1.0
numa-lisbon-anjos,Solo traveller,0.0,0.0,1.5483143957179077,3,10.0,0.0,0.3698055661456347,0.0,0.0,0.1109416698436904,11.094166984369041,0.23076923076923078,Very Low Risk,1.0
numa-madrid-sol-apartments,Couple,1.3920878193318216,0.013522493933171552,0.4927588401623524,18,8.944444444444445,0.3526439627955834,0.28279349881659566,0.3015873015873015,0.3015873015873015,0.31381899217898845,31.381899217898845,0.6428571428571429,Low Risk,1.0
numa-madrid-sol-apartments,Family,0.9492622930986466,-0.003937426838352664,0.4054572528607654,14,8.857142857142858,0.2404673125661026,0.3951413992290187,0.3265306122448978,0.3265306122448978,0.3169916934525558,31.69916934525558,0.5833333333333334,Low Risk,1.0
numa-madrid-sol-apartments,Group,0.9759000729485332,-0.002359216329879989,0.8816477290512417,15,9.333333333333334,0.24721520024667232,0.38498621929687926,0.1904761904761903,0.1904761904761903,0.2686878525420657,26.868785254206568,0.6,Low Risk,1.0
numa-madrid-sol-apartments,Solo traveller,0.9831920802501751,-0.01770829013395264,0.7149810623845738,6,9.166666666666666,0.24906241298417015,0.48375162824279544,0.23809523809523828,0.23809523809523828,0.3156306663506316,31.56306663506316,0.375,Low Risk,1.0
numa-milan-sempione,Couple,1.6288314848483196,0.010960075699676101,0.43292978033329277,52,8.884615384615385,0.41261591515025736,0.2992816783609861,0.31868131868131855,0.31868131868131855,0.3457385353493474,34.57385353493474,0.8387096774193549,Low Risk,2.0
numa-milan-sempione,Family,1.687413272516967,-0.010199483024467814,0.5695909914625883,47,9.02127659574468,0.42745586523403656,0.435435331485691,0.2796352583586627,0.2796352583586627,0.37811249270315206,37.81124927031521,0.8245614035087719,Low Risk,2.0
numa-milan-sempione,Group,0.759350316537635,0.010430799963381525,1.1108143957179077,32,9.5625,0.192358772956179,0.30268736493253773,0.125,0.125,0.20188178001442394,20.188178001442395,0.7619047619047619,Very Low Risk,1.0
numa-milan-sempione,Solo traveller,1.02245010058922,-0.0044441823957312295,0.5948260236248846,43,9.046511627906977,0.25900726249123307,0.3984021770778313,0.27242524916943517,0.27242524916943517,0.3055220322045833,30.55220322045833,0.8113207547169812,Low Risk,1.0
numa-munich-obersendling,Couple,1.572686620474632,0.004051001588132847,0.21047655788006914,74,8.662162162162161,0.39839328695941445,0.34373892306347453,0.3822393822393825,0.3822393822393825,0.37634311113862123,37.634311113862125,0.8809523809523809,Low Risk,2.0
numa-munich-obersendling,Family,1.3114039117603014,0.00011015793894496206,-0.23739988999637873,14,8.214285714285714,0.3322050993095784,0.3690967420154353,0.5102040816326533,0.5102040816326533,0.4055722359344117,40.55722359344117,0.5833333333333334,Low Risk,2.0
numa-munich-obersendling,Group,1.7873008824606014,-0.02969978095606237,-0.22946338205987082,9,8.222222222222221,0.45275941441788764,0.5609122771545636,0.5079365079365081,0.5079365079365081,0.5045172559704075,50.451725597040756,0.47368421052631576,Moderate Risk,0.0
numa-munich-obersendling,Solo traveller,1.9559346287922925,-0.005096134095004329,-0.06393050224127528,49,8.387755102040817,0.495477748521275,0.4025972364679691,0.46064139941690946,0.46064139941690946,0.45542087271875525,45.54208727187552,0.8305084745762712,Low Risk,0.0
numa-paris-champs-elysees,Couple,1.992489646774544,0.0008816271330123233,0.37590060261445934,116,8.827586206896552,0.5047378729346274,0.3641326333393129,0.3349753694581281,0.3349753694581281,0.40313942483925824,40.31394248392582,0.9206349206349206,Low Risk,2.0
numa-paris-champs-elysees,Family,2.111001654603745,0.0016587507100359747,0.2541967486590835,34,8.705882352941176,0.53475935828877,0.3591321408753384,0.36974789915966405,0.36974789915966405,0.4243171823695534,42.43171823695534,0.7727272727272727,Low Risk,2.0
numa-paris-champs-elysees,Group,1.1887150534341144,-0.0010761787376515391,0.29831439571790774,24,8.75,0.3011255333582154,0.3767303639855442,0.35714285714285715,0.35714285714285715,0.34341304587103866,34.34130458710386,0.7058823529411765,Low Risk,2.0
numa-paris-champs-elysees,Solo traveller,2.3531030453540347,0.005953040887916339,-0.43697972192915024,68,8.014705882352942,0.5960885306634575,0.33150002893394886,0.5672268907563023,0.5672268907563023,0.5066104061771005,50.66104061771005,0.8717948717948718,Moderate Risk,0.0
numa-salzburg-vogelweider,Couple,1.678847839089399,0.0035469291470760426,0.3349810623845748,450,8.786666666666667,0.42528606793747725,0.3469824360867901,0.34666666666666657,0.34666666666666657,0.37427818793748735,37.427818793748735,0.9782608695652174,Low Risk,2.0
numa-salzburg-vogelweider,Family,1.30313572956112,0.0018776570315698674,0.5640624272139707,127,9.015748031496063,0.33011060175321394,0.3577235625700204,0.281214848143982,0.281214848143982,0.3212809762350247,32.12809762350247,0.927007299270073,Low Risk,1.0
numa-salzburg-vogelweider,Group,1.5417696882061365,0.003434694933153992,0.4040836264871377,104,8.85576923076923,0.39056140353852653,0.34770462025094423,0.32692307692307715,0.32692307692307715,0.35543095423684457,35.543095423684456,0.9122807017543859,Low Risk,2.0
numa-salzburg-vogelweider,Solo traveller,1.6530556877004803,-0.002273882874599421,0.19982954723306,132,8.651515151515152,0.4187523950265415,0.38443713120758244,0.38528138528138506,0.38528138528138506,0.39674296247004903,39.674296247004904,0.9295774647887324,Low Risk,2.0
numa-venice-forcola,Couple,1.7935542184985314,-0.00010834857203572253,0.24219194673831623,49,8.693877551020408,0.45434351074463125,0.37050274769303043,0.37317784256559755,0.37317784256559755,0.4007832979664892,40.07832979664892,0.8305084745762712,Low Risk,2.0
numa-venice-forcola,Family,0.7071067811865476,0.017241379310344827,1.0483143957179077,2,9.5,0.17912443020795965,0.2588638963019443,0.14285714285714285,0.14285714285714285,0.19035271946336918,19.03527194633692,0.16666666666666666,Very Low Risk,1.0
numa-venice-forcola,Group,0.816496580927726,0.005608283002588437,0.8816477290512417,6,9.333333333333334,0.20683507599800766,0.33371841383237216,0.1904761904761903,0.1904761904761903,0.23917446741568094,23.917446741568092,0.375,Very Low Risk,1.0
numa-venice-forcola,Solo traveller,1.9337574794730568,0.006706725837814716,0.08402868143219422,28,8.535714285714286,0.4898598286523989,0.32665035505503737,0.4183673469387753,0.4183673469387753,0.4158746179734222,41.587461797342215,0.7368421052631579,Low Risk,2.0
oslo-apartments-dronningensgate-15,Couple,1.517350198121779,0.006910749230238528,0.28515650098106526,95,8.736842105263158,0.3843754534618075,0.3253375426961624,0.36090225563909784,0.36090225563909784,0.3584484609941656,35.84484609941656,0.9047619047619048,Low Risk,2.0
oslo-apartments-dronningensgate-15,Family,0.9696699130424438,4.953069664924826e-05,0.47688582428933657,56,8.928571428571429,0.24563697490224823,0.3694868550903369,0.3061224489795918,0.3061224489795918,0.30396185488574506,30.396185488574506,0.8484848484848485,Low Risk,1.0
oslo-apartments-dronningensgate-15,Group,1.166099635446457,0.0035730086896172794,0.3340286814321942,28,8.785714285714286,0.29539659118323536,0.34681462422288956,0.34693877551020386,0.34693877551020386,0.3288617656095706,32.88617656095706,0.7368421052631579,Low Risk,1.0
oslo-apartments-dronningensgate-15,Solo traveller,2.2942301679413215,-0.0004928809739478538,-0.22946338205987082,36,8.222222222222221,0.581174841667915,0.37297706636610434,0.5079365079365081,0.5079365079365081,0.49308209227137934,49.30820922713794,0.782608695652174,Low Risk,0.0
palazzo-belfiore,Couple,1.3913653136029502,0.0011393386987297587,0.009852857256369418,13,8.461538461538462,0.3524609375008904,0.3624743581558669,0.4395604395604395,0.4395604395604395,0.38594978941822555,38.59497894182255,0.5652173913043478,Low Risk,2.0
palazzo-belfiore,Family,1.5205903859853973,-0.006815763839190137,0.2556314688886392,41,8.707317073170731,0.3851962584947666,0.4136623949972745,0.36933797909407673,0.36933797909407673,0.3881857016552775,38.81857016552775,0.803921568627451,Low Risk,2.0
palazzo-belfiore,Group,1.5903353943953669,-0.003848855587426096,-0.014185604282092257,16,8.4375,0.4028640778732223,0.39457147716529833,0.44642857142857145,0.44642857142857145,0.4156238704052173,41.56238704052173,0.6153846153846154,Low Risk,2.0
palazzo-belfiore,Solo traveller,0.7071067811865476,0.018867924528301886,0.04831439571790774,2,8.5,0.17912443020795965,0.24839770103367165,0.42857142857142855,0.42857142857142855,0.28721286088288733,28.721286088288732,0.16666666666666666,Low Risk,1.0
palazzo-del-moro-firenze,Couple,2.5941158858919984,0.027018418968335553,-0.04259469519118397,22,8.409090909090908,0.6571419512822243,0.19595239216638674,0.45454545454545475,0.45454545454545475,0.4478763096896037,44.78763096896037,0.6875,Low Risk,0.0
palazzo-del-moro-firenze,Family,1.851125783588643,-0.00677058624195188,0.02831439571790817,25,8.48,0.46892755104423356,0.4133716944688005,0.43428571428571416,0.43428571428571416,0.4401361512061219,44.01361512061219,0.7142857142857143,Low Risk,0.0
palazzo-del-moro-firenze,Group,1.3675269175156555,-0.0010555759403134298,0.3664962138997261,22,8.818181818181818,0.346422190270885,0.37659779287861606,0.3376623376623376,0.3376623376623376,0.35240892264021273,35.24089226402127,0.6875,Low Risk,2.0
palazzo-del-moro-firenze,Solo traveller,3.236694374850748,0.014815321817910296,-0.3088284614249499,7,8.142857142857142,0.8199200616907877,0.2744746467240983,0.5306122448979593,0.5306122448979593,0.555028701323291,55.50287013232909,0.4117647058823529,Moderate Risk,3.0
palazzo-orseolo,Couple,2.6470089584304897,0.004243194010394908,-1.2929554455519332,63,7.158730158730159,0.6705408349197239,0.34250223846456523,0.8117913832199546,0.8117913832199546,0.6215669478882571,62.1566947888257,0.863013698630137,Moderate Risk,3.0
palazzo-orseolo,Family,1.8434530988693725,0.007515603191219388,0.2340286814321928,35,8.685714285714285,0.46698390502771764,0.3214455392064807,0.3755102040816328,0.3755102040816328,0.3913065999502169,39.13065999502169,0.7777777777777778,Low Risk,2.0
palazzo-orseolo,Group,2.331501112137293,0.014052117346614658,0.009852857256369418,13,8.461538461538462,0.5906163246518757,0.27938557507580547,0.4395604395604395,0.4395604395604395,0.444377539997052,44.4377539997052,0.5652173913043478,Low Risk,0.0
palazzo-orseolo,Solo traveller,2.5448360411214073,0.020142180094786733,-1.5945427471392355,7,6.857142857142857,0.6446583712203042,0.24019835469317175,0.8979591836734695,0.8979591836734695,0.6119756506207723,61.19756506207723,0.4117647058823529,Moderate Risk,3.0
precise-tale-berlin,Couple,1.8397456704154573,-0.007544704857206249,-0.36835227094875833,264,8.083333333333334,0.4660447385156528,0.418352851155138,0.5476190476190474,0.5476190476190474,0.48028818049368643,48.028818049368645,0.9635036496350365,Low Risk,0.0
precise-tale-berlin,Family,1.5816192949192496,-0.00796058068454154,-0.18553573348105878,387,8.266149870801033,0.4006561138233294,0.4210288527616058,0.49538575119970474,0.49538575119970474,0.43992330858654366,43.99233085865436,0.9748110831234257,Low Risk,0.0
precise-tale-berlin,Group,1.585523877700313,-0.006927430638716271,-0.03331825734331595,98,8.418367346938776,0.4016452235086928,0.41438092806719523,0.4518950437317782,0.4518950437317782,0.42305337195432335,42.30533719543234,0.9074074074074074,Low Risk,2.0
precise-tale-berlin,Solo traveller,2.199014400967928,-0.004303258835397534,-0.7698674224639106,66,7.681818181818182,0.5570547646728912,0.3974953879618145,0.6623376623376623,0.6623376623376623,0.546035965842238,54.6035965842238,0.868421052631579,Moderate Risk,0.0
republika-amp-suites,Couple,1.086041978694737,0.003905927193921862,0.7705366179401292,27,9.222222222222221,0.27511636967924585,0.34467242120510355,0.22222222222222246,0.22222222222222246,0.277470233527045,27.7470233527045,0.7297297297297297,Low Risk,1.0
republika-amp-suites,Family,1.6320650610917333,0.005947196174644121,0.29831439571790774,56,8.75,0.4134350453262734,0.3315376374244592,0.35714285714285715,0.35714285714285715,0.3691635570915334,36.91635570915334,0.8484848484848485,Low Risk,2.0
republika-amp-suites,Group,1.5048639090015365,0.013067043930402191,0.7790836264871377,26,9.23076923076923,0.3812124242226844,0.2857241450791733,0.21978021978022003,0.21978021978022003,0.29606466892476857,29.606466892476856,0.7222222222222222,Low Risk,1.0
republika-amp-suites,Solo traveller,2.4205318339105477,-0.0018984947648649996,0.3175451649486778,13,8.76923076923077,0.6131696047687445,0.3820216525510451,0.3516483516483514,0.3516483516483514,0.4522927805112971,45.22927805112971,0.5652173913043478,Low Risk,0.0
